id,week,week_title,category,section,listed_in,reading_type,title,authors,year,source,publication_date_raw,volume,issue,pages,doi,doi_url,url,citation,notes,source_file
w04-u-034,4,"Leadership style, organisational culture and followership",uni_provided_core,Core reading,university_course_reading_list,Article,"Critique and review of leader-member exchange theory: Issues of agreement, consensus, and excellence","Schyns, Birgit; Day, David",2010,European journal of work and organizational psychology,2/1/2010,19.0,1,29-Jan,10.1080/13594320903024922,https://doi.org/10.1080/13594320903024922,https://eu.alma.exlibrisgroup.com/view/uresolver/44MAN_INST/openurl?ctx_enc=info:ofi/enc:UTF-8&ctx_id=10_1&ctx_tim=2020-12-31+18:05:15&ctx_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&url_ver=Z39.88-2004&rfr_id=info:sid/primo.exlibrisgroup.com-proquest_cross&req_id=&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.atitle=Critique+and+review+of+leader-member+exchange+theory%3A+Issues+of+agreement%2C+consensus%2C+and+excellence&rft.jtitle=European+journal+of+work+and+organizational+psychology&rft.btitle=&rft.aulast=Schyns%2C+Day&rft.auinit=&rft.auinit1=&rft.auinitm=&rft.ausuffix=&rft.au=Schyns%2C+Birgit&rft.aucorp=&rft.date=2010-02-01&rft.volume=19&rft.issue=1&rft.part=&rft.quarter=&rft.ssn=&rft.spage=1&rft.epage=29&rft.pages=1-29&rft.artnum=&rft.issn=1359-432X&rft.eissn=1464-0643&rft.isbn=&rft.sici=&rft.coden=&rft_id=info:doi/10.1080%2F13594320903024922&rft.object_id=&rft.eisbn=&rft.edition=&rft.pub=Psychology+Press&rft.place=Hove&rft.series=&rft.stitle=&rft.bici=&rft_id=info:bibcode/&rft_id=info:hdl/&rft_id=info:lccn/&rft_id=info:oclcnum/&rft_id=info:pmid/&rft_id=info:eric/&rft_dat=<proquest_cross>1996413021</proquest_cross>&svc_dat=viewit&rft_galeid=,"Schyns, Birgit ; Day, David (2010) Critique and review of leader-member exchange theory: Issues of agreement, consensus, and excellence. Article European journal of work and organizational psychology, 19.0(1), pp. 29-Jan doi:10.1080/13594320903024922 Available at: https://eu.alma.exlibrisgroup.com/view/uresolver/44MAN_INST/openurl?ctx_enc=info:ofi/enc:UTF-8&ctx_id=10_1&ctx_tim=2020-12-31+18:05:15&ctx_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&url_ver=Z39.88-2004&rfr_id=info:sid/primo.exlibrisgroup.com-proquest_cross&req_id=&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.atitle=Critique+and+review+of+leader-member+exchange+theory%3A+Issues+of+agreement%2C+consensus%2C+and+excellence&rft.jtitle=European+journal+of+work+and+organizational+psychology&rft.btitle=&rft.aulast=Schyns%2C+Day&rft.auinit=&rft.auinit1=&rft.auinitm=&rft.ausuffix=&rft.au=Schyns%2C+Birgit&rft.aucorp=&rft.date=2010-02-01&rft.volume=19&rft.issue=1&rft.part=&rft.quarter=&rft.ssn=&rft.spage=1&rft.epage=29&rft.pages=1-29&rft.artnum=&rft.issn=1359-432X&rft.eissn=1464-0643&rft.isbn=&rft.sici=&rft.coden=&rft_id=info:doi/10.1080%2F13594320903024922&rft.object_id=&rft.eisbn=&rft.edition=&rft.pub=Psychology+Press&rft.place=Hove&rft.series=&rft.stitle=&rft.bici=&rft_id=info:bibcode/&rft_id=info:hdl/&rft_id=info:lccn/&rft_id=info:oclcnum/&rft_id=info:pmid/&rft_id=info:eric/&rft_dat=<proquest_cross>1996413021</proquest_cross>&svc_dat=viewit&rft_galeid=",,Full-reading-list-leadership-management-in-health-humanitarianism.csv
w04-u-035,4,"Leadership style, organisational culture and followership",uni_provided_core,Core reading,university_course_reading_list,Article,Followership theory: A review and research agenda,"Uhl-Bien, Mary; Riggio, Ronald E; Lowe, Kevin B; Carsten, Melissa K",2014,The Leadership quarterly,2014-02,25.0,1,83-104,10.1016/j.leaqua.2013.11.007,https://doi.org/10.1016/j.leaqua.2013.11.007,https://eu.alma.exlibrisgroup.com/view/uresolver/44MAN_INST/openurl?ctx_enc=info:ofi/enc:UTF-8&ctx_id=10_1&ctx_tim=2020-12-31+18:05:52&ctx_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&url_ver=Z39.88-2004&rfr_id=info:sid/primo.exlibrisgroup.com-gale_proqu&req_id=&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.atitle=Followership+theory%3A+A+review+and+research+agenda&rft.jtitle=The+Leadership+quarterly&rft.btitle=&rft.aulast=Uhl-Bien%2C+Riggio%2C+Lowe%2C+Carsten&rft.auinit=&rft.auinit1=&rft.auinitm=%2C+E%2C+B%2C+K&rft.ausuffix=&rft.au=Uhl-Bien%2C+Mary&rft.aucorp=&rft.date=2014-02&rft.volume=25&rft.issue=1&rft.part=&rft.quarter=&rft.ssn=&rft.spage=83&rft.epage=104&rft.pages=83-104&rft.artnum=&rft.issn=1048-9843&rft.eissn=1873-3409&rft.isbn=&rft.sici=&rft.coden=&rft_id=info:doi/10.1016%2Fj.leaqua.2013.11.007&rft.object_id=&rft.eisbn=&rft.edition=&rft.pub=Elsevier+BV&rft.place=Oxford&rft.series=&rft.stitle=&rft.bici=&rft_id=info:bibcode/&rft_id=info:hdl/&rft_id=info:lccn/&rft_id=info:oclcnum/&rft_id=info:pmid/&rft_id=info:eric/&rft_dat=<gale_proqu>A356500017</gale_proqu>&svc_dat=viewit&rft_galeid=A356500017,"Uhl-Bien, Mary ; Riggio, Ronald E ; Lowe, Kevin B ; Carsten, Melissa K (2014) Followership theory: A review and research agenda. Article The Leadership quarterly, 25.0(1), pp. 83-104 doi:10.1016/j.leaqua.2013.11.007 Available at: https://eu.alma.exlibrisgroup.com/view/uresolver/44MAN_INST/openurl?ctx_enc=info:ofi/enc:UTF-8&ctx_id=10_1&ctx_tim=2020-12-31+18:05:52&ctx_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&url_ver=Z39.88-2004&rfr_id=info:sid/primo.exlibrisgroup.com-gale_proqu&req_id=&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.atitle=Followership+theory%3A+A+review+and+research+agenda&rft.jtitle=The+Leadership+quarterly&rft.btitle=&rft.aulast=Uhl-Bien%2C+Riggio%2C+Lowe%2C+Carsten&rft.auinit=&rft.auinit1=&rft.auinitm=%2C+E%2C+B%2C+K&rft.ausuffix=&rft.au=Uhl-Bien%2C+Mary&rft.aucorp=&rft.date=2014-02&rft.volume=25&rft.issue=1&rft.part=&rft.quarter=&rft.ssn=&rft.spage=83&rft.epage=104&rft.pages=83-104&rft.artnum=&rft.issn=1048-9843&rft.eissn=1873-3409&rft.isbn=&rft.sici=&rft.coden=&rft_id=info:doi/10.1016%2Fj.leaqua.2013.11.007&rft.object_id=&rft.eisbn=&rft.edition=&rft.pub=Elsevier+BV&rft.place=Oxford&rft.series=&rft.stitle=&rft.bici=&rft_id=info:bibcode/&rft_id=info:hdl/&rft_id=info:lccn/&rft_id=info:oclcnum/&rft_id=info:pmid/&rft_id=info:eric/&rft_dat=<gale_proqu>A356500017</gale_proqu>&svc_dat=viewit&rft_galeid=A356500017",1048-9843,Full-reading-list-leadership-management-in-health-humanitarianism.csv
w04-u-036,4,"Leadership style, organisational culture and followership",uni_provided_core,Core reading,university_course_reading_list,Article,Charismatic Leadership and Follower Effects,Jay A. Conger; Rabindra N. Kanungo; Sanjay T. Menon,2000,Journal of organizational behavior,11/1/2000,21.0,7,747-767,10.1002/1099-1379(200011)21:7<747::AID-JOB46>3.0.CO;2-J,https://doi.org/10.1002/1099-1379(200011)21:7<747::AID-JOB46>3.0.CO;2-J,https://eu.alma.exlibrisgroup.com/view/uresolver/44MAN_INST/openurl?ctx_enc=info:ofi/enc:UTF-8&ctx_id=10_1&ctx_tim=2020-12-31+18:07:09&ctx_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&url_ver=Z39.88-2004&rfr_id=info:sid/primo.exlibrisgroup.com-gale_cross&req_id=&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.atitle=Charismatic+Leadership+and+Follower+Effects&rft.jtitle=Journal+of+organizational+behavior&rft.btitle=&rft.aulast=Conger%2C+Kanungo%2C+Menon&rft.auinit=&rft.auinit1=&rft.auinitm=A.%2C+N.%2C+T.&rft.ausuffix=&rft.au=Jay+A.+Conger&rft.aucorp=&rft.date=2000-11-01&rft.volume=21&rft.issue=7&rft.part=&rft.quarter=&rft.ssn=&rft.spage=747&rft.epage=767&rft.pages=747-767&rft.artnum=&rft.issn=0894-3796&rft.eissn=1099-1379&rft.isbn=&rft.sici=&rft.coden=&rft_id=info:doi/10.1002%2F1099-1379%28200011%2921%3A7%3C747%3A%3AAID-JOB46%3E3.0.CO%3B2-J&rft.object_id=&rft.eisbn=&rft.edition=&rft.pub=John+Wiley+%26+Sons&rft.place=Chichester%2C+UK&rft.series=&rft.stitle=&rft.bici=&rft_id=info:bibcode/&rft_id=info:hdl/&rft_id=info:lccn/&rft_id=info:oclcnum/&rft_id=info:pmid/&rft_id=info:eric/&rft_dat=<gale_cross>A77484491</gale_cross>&svc_dat=viewit&rft_galeid=A77484491,"Jay A. Conger ; Rabindra N. Kanungo ; Sanjay T. Menon (2000) Charismatic Leadership and Follower Effects. Article Journal of organizational behavior, 21.0(7), pp. 747-767 doi:10.1002/1099-1379(200011)21:7<747::AID-JOB46>3.0.CO;2-J Available at: https://eu.alma.exlibrisgroup.com/view/uresolver/44MAN_INST/openurl?ctx_enc=info:ofi/enc:UTF-8&ctx_id=10_1&ctx_tim=2020-12-31+18:07:09&ctx_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&url_ver=Z39.88-2004&rfr_id=info:sid/primo.exlibrisgroup.com-gale_cross&req_id=&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.atitle=Charismatic+Leadership+and+Follower+Effects&rft.jtitle=Journal+of+organizational+behavior&rft.btitle=&rft.aulast=Conger%2C+Kanungo%2C+Menon&rft.auinit=&rft.auinit1=&rft.auinitm=A.%2C+N.%2C+T.&rft.ausuffix=&rft.au=Jay+A.+Conger&rft.aucorp=&rft.date=2000-11-01&rft.volume=21&rft.issue=7&rft.part=&rft.quarter=&rft.ssn=&rft.spage=747&rft.epage=767&rft.pages=747-767&rft.artnum=&rft.issn=0894-3796&rft.eissn=1099-1379&rft.isbn=&rft.sici=&rft.coden=&rft_id=info:doi/10.1002%2F1099-1379%28200011%2921%3A7%3C747%3A%3AAID-JOB46%3E3.0.CO%3B2-J&rft.object_id=&rft.eisbn=&rft.edition=&rft.pub=John+Wiley+%26+Sons&rft.place=Chichester%2C+UK&rft.series=&rft.stitle=&rft.bici=&rft_id=info:bibcode/&rft_id=info:hdl/&rft_id=info:lccn/&rft_id=info:oclcnum/&rft_id=info:pmid/&rft_id=info:eric/&rft_dat=<gale_cross>A77484491</gale_cross>&svc_dat=viewit&rft_galeid=A77484491",,Full-reading-list-leadership-management-in-health-humanitarianism.csv
w04-u-037,4,"Leadership style, organisational culture and followership",uni_provided_core,Core reading,university_course_reading_list,Article,Road Map For Diffusion Of Innovation In Health Care,"Balas, E Andrew; Chapman, Wendy W",2018,Health affairs (Project Hope),2018-02,37.0,2,198-204,10.1377/hlthaff.2017.1155,https://doi.org/10.1377/hlthaff.2017.1155,https://eu.alma.exlibrisgroup.com/view/uresolver/44MAN_INST/openurl?ctx_enc=info:ofi/enc:UTF-8&ctx_id=10_1&ctx_tim=2020-12-31+18:07:59&ctx_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&url_ver=Z39.88-2004&rfr_id=info:sid/primo.exlibrisgroup.com-proquest_cross&req_id=&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.atitle=Road+Map+For+Diffusion+Of+Innovation+In+Health+Care&rft.jtitle=Health+affairs+%28Project+Hope%29&rft.btitle=&rft.aulast=Balas%2C+Chapman&rft.auinit=&rft.auinit1=&rft.auinitm=Andrew%2C+W&rft.ausuffix=&rft.au=Balas%2C+E+Andrew&rft.aucorp=&rft.date=2018-02&rft.volume=37&rft.issue=2&rft.part=&rft.quarter=&rft.ssn=&rft.spage=198&rft.epage=204&rft.pages=198-204&rft.artnum=&rft.issn=0278-2715&rft.eissn=1544-5208&rft.isbn=&rft.sici=&rft.coden=&rft_id=info:doi/10.1377%2Fhlthaff.2017.1155&rft.object_id=&rft.eisbn=&rft.edition=&rft.pub=The+People+to+People+Health+Foundation%2C+Inc.%2C+Project+HOPE&rft.place=United+States&rft.series=&rft.stitle=&rft.bici=&rft_id=info:bibcode/&rft_id=info:hdl/&rft_id=info:lccn/&rft_id=info:oclcnum/&rft_id=info:pmid/&rft_id=info:eric/&rft_dat=<proquest_cross>1995164554</proquest_cross>&svc_dat=viewit&rft_galeid=,"Balas, E Andrew ; Chapman, Wendy W (2018) Road Map For Diffusion Of Innovation In Health Care. Article Health affairs (Project Hope), 37.0(2), pp. 198-204 doi:10.1377/hlthaff.2017.1155 Available at: https://eu.alma.exlibrisgroup.com/view/uresolver/44MAN_INST/openurl?ctx_enc=info:ofi/enc:UTF-8&ctx_id=10_1&ctx_tim=2020-12-31+18:07:59&ctx_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&url_ver=Z39.88-2004&rfr_id=info:sid/primo.exlibrisgroup.com-proquest_cross&req_id=&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.atitle=Road+Map+For+Diffusion+Of+Innovation+In+Health+Care&rft.jtitle=Health+affairs+%28Project+Hope%29&rft.btitle=&rft.aulast=Balas%2C+Chapman&rft.auinit=&rft.auinit1=&rft.auinitm=Andrew%2C+W&rft.ausuffix=&rft.au=Balas%2C+E+Andrew&rft.aucorp=&rft.date=2018-02&rft.volume=37&rft.issue=2&rft.part=&rft.quarter=&rft.ssn=&rft.spage=198&rft.epage=204&rft.pages=198-204&rft.artnum=&rft.issn=0278-2715&rft.eissn=1544-5208&rft.isbn=&rft.sici=&rft.coden=&rft_id=info:doi/10.1377%2Fhlthaff.2017.1155&rft.object_id=&rft.eisbn=&rft.edition=&rft.pub=The+People+to+People+Health+Foundation%2C+Inc.%2C+Project+HOPE&rft.place=United+States&rft.series=&rft.stitle=&rft.bici=&rft_id=info:bibcode/&rft_id=info:hdl/&rft_id=info:lccn/&rft_id=info:oclcnum/&rft_id=info:pmid/&rft_id=info:eric/&rft_dat=<proquest_cross>1995164554</proquest_cross>&svc_dat=viewit&rft_galeid=",,Full-reading-list-leadership-management-in-health-humanitarianism.csv
w04-u-038,4,"Leadership style, organisational culture and followership",uni_provided_core,Core reading,university_course_reading_list,Book,Ten fatal flaws that derail leaders,"Zenger, Jack; Folkman, Joseph",2009,Harvard Business School Publishing Corporation,2009-06,87.0,,18-,,,https://eu.alma.exlibrisgroup.com/view/uresolver/44MAN_INST/openurl?ctx_enc=info:ofi/enc:UTF-8&ctx_id=10_1&ctx_tim=2023-12-11+09:23:30&ctx_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&url_ver=Z39.88-2004&rfr_id=info:sid/primo.exlibrisgroup.com-gale_webof&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.atitle=Ten+fatal+flaws+that+derail+leaders&rft.jtitle=Harvard+business+review&rft.au=Zenger%2C+Jack&rft.date=2009-06&rft.volume=87&rft.issue=6&rft.spage=18&rft.pages=18-&rft.issn=0017-8012&rft.pub=Harvard+Business+School+Publishing+Corporation&rft.place=WATERTOWN&rft.stitle=HARVARD+BUS+REV&rft_dat=<gale_webof>A201024503</gale_webof>&svc_dat=viewit&rft_galeid=A201024503,"Zenger, Jack ; Folkman, Joseph (2009) Ten fatal flaws that derail leaders. Book Harvard Business School Publishing Corporation Available at: https://eu.alma.exlibrisgroup.com/view/uresolver/44MAN_INST/openurl?ctx_enc=info:ofi/enc:UTF-8&ctx_id=10_1&ctx_tim=2023-12-11+09:23:30&ctx_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&url_ver=Z39.88-2004&rfr_id=info:sid/primo.exlibrisgroup.com-gale_webof&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.atitle=Ten+fatal+flaws+that+derail+leaders&rft.jtitle=Harvard+business+review&rft.au=Zenger%2C+Jack&rft.date=2009-06&rft.volume=87&rft.issue=6&rft.spage=18&rft.pages=18-&rft.issn=0017-8012&rft.pub=Harvard+Business+School+Publishing+Corporation&rft.place=WATERTOWN&rft.stitle=HARVARD+BUS+REV&rft_dat=<gale_webof>A201024503</gale_webof>&svc_dat=viewit&rft_galeid=A201024503",,Full-reading-list-leadership-management-in-health-humanitarianism.csv
w04-u-039,4,"Leadership style, organisational culture and followership",uni_provided_additional,Additional Reading,university_course_reading_list,Article,Jim Collins spins his ‘flywheel’ for a new corporate generation,Andrew Hill,2019,FT.com,3/7/2019,,,,,,https://search.proquest.com/docview/2188817363?pq-origsite=primo,Andrew Hill (2019) Jim Collins spins his ‘flywheel’ for a new corporate generation. Article FT.com Available at: https://search.proquest.com/docview/2188817363?pq-origsite=primo,,Full-reading-list-leadership-management-in-health-humanitarianism.csv
w04-u-040,4,"Leadership style, organisational culture and followership",uni_provided_additional,Additional Reading,university_course_reading_list,Website,When Good Is Not Good Enough,"Shore, Bill; Hammond, Darell; Celep, Amy",2016,"A BLG Book published in association with Cornell University Press,",2016,,,,,,https://search-proquest-com.manchester.idm.oclc.org/docview/1652954282?accountid=12253&rfr_id=info%3Axri%2Fsid%3Aprimo,"Shore, Bill; Hammond, Darell; Celep, Amy (2016) When Good Is Not Good Enough. Website A BLG Book published in association with Cornell University Press, Available at: https://search-proquest-com.manchester.idm.oclc.org/docview/1652954282?accountid=12253&rfr_id=info%3Axri%2Fsid%3Aprimo",,Full-reading-list-leadership-management-in-health-humanitarianism.csv
w04-w-001,4,"Leadership style, organisational culture and followership",wider_from_my_responses,Wider sources from my responses,my_responses_bibliography,Article/Book/Report,Understanding Organizations,"Handy, C",1999,,,,,,,,,"Handy, C. (1999). Understanding Organizations. 4th edn. London: Penguin.",Wider source cited in weekly response; not part of the university-provided reading category for this week.,MY RESPONSES.docx / compiled_weekly_reading_list.docx
w04-w-002,4,"Leadership style, organisational culture and followership",wider_from_my_responses,Wider sources from my responses,my_responses_bibliography,Article/Book/Report,The critical role of personality and organizational factors as determinants of reactions to restricted and stressful environments,"Helmreich, R.L",1987,,,,,,,,,"Helmreich, R.L. (1987). ‘The critical role of personality and organizational factors as determinants of reactions to restricted and stressful environments’. NASA Contractor Report NASA-CR-180621.",Wider source cited in weekly response; not part of the university-provided reading category for this week.,MY RESPONSES.docx / compiled_weekly_reading_list.docx
w05-u-041,5,"Coordination, partnerships and interdependence",uni_provided_core,Core Reading,university_course_reading_list,Website,Government-Nonprofit Partnership: A Defining Framework,"Brinkerhoff, Jennifer",2002,,2002,,,,,,http://onlinelibrary.wiley.com/doi/10.1002/pad.203/epdf,"Brinkerhoff, Jennifer (2002) Government-Nonprofit Partnership: A Defining Framework. Website Available at: http://onlinelibrary.wiley.com/doi/10.1002/pad.203/epdf",,Full-reading-list-leadership-management-in-health-humanitarianism.csv
w05-u-042,5,"Coordination, partnerships and interdependence",uni_provided_core,Core Reading,university_course_reading_list,Document,Partnering for Results: A User's Guide to Intersectoral Partnering.,"Charles, C., McNulty, S. & Pennel, J.",1998,,1998,,,,,,https://www.academia.edu/4403870/PARTNERING_FOR_RESULTS_A_USERS_GUIDE_TO_INTERSECTORAL_PARTNERING,"Charles, C., McNulty, S. & Pennel, J. (1998) Partnering for Results: A User's Guide to Intersectoral Partnering.. Document Available at: https://www.academia.edu/4403870/PARTNERING_FOR_RESULTS_A_USERS_GUIDE_TO_INTERSECTORAL_PARTNERING",,Full-reading-list-leadership-management-in-health-humanitarianism.csv
w05-u-043,5,"Coordination, partnerships and interdependence",uni_provided_core,Core Reading,university_course_reading_list,Article,Relationship between humanitarian and development aid,Roisin Hinds,2015,,2015,,,,,,https://assets.publishing.service.gov.uk/media/57a08969ed915d3cfd00022a/hdq1185.pdf,Roisin Hinds (2015) Relationship between humanitarian and development aid. Article Available at: https://assets.publishing.service.gov.uk/media/57a08969ed915d3cfd00022a/hdq1185.pdf,,Full-reading-list-leadership-management-in-health-humanitarianism.csv
w05-u-044,5,"Coordination, partnerships and interdependence",uni_provided_core,Core Reading,university_course_reading_list,Website,Getting better results from partnership working,R. Houghton,2011,,2011,,,,,,https://odihpn.org/wp-content/uploads/2011/05/humanitarianexchange050a.pdf,R. Houghton (2011) Getting better results from partnership working. Website Available at: https://odihpn.org/wp-content/uploads/2011/05/humanitarianexchange050a.pdf,,Full-reading-list-leadership-management-in-health-humanitarianism.csv
